,type,game_id,home_team,away_team,week,season,game_url,home_score,away_score,h_win,lastN_net_totfd,lastN_net_totyds,lastN_net_pyds,lastN_net_ryds,lastN_net_pen,lastN_net_penyds,lastN_net_trnover,lastN_net_pt,lastN_net_ptyds,lastN_net_ptavg,lastN_net_top
0,reg,2018090600,PHI,ATL,1,2018,http://www.nfl.com/liveupdate/game-center/2018090600/2018090600_gtd.json,18,12,1,0.0,-14.800000000000011,-1.0,-13.800000000000011,1.0,-3.4000000000000057,0.3999999999999999,1.2000000000000002,35.400000000000006,-3.0,0.5500000000000007
1,reg,2018090900,BAL,BUF,1,2018,http://www.nfl.com/liveupdate/game-center/2018090900/2018090900_gtd.json,47,3,1,4.800000000000001,48.19999999999999,81.19999999999999,-32.999999999999986,1.1999999999999997,-2.200000000000003,-0.19999999999999996,0.39999999999999947,-1.4000000000000057,-3.3999999999999986,2.9299999999999997
2,reg,2018090907,NYG,JAX,1,2018,http://www.nfl.com/liveupdate/game-center/2018090907/2018090907_gtd.json,15,20,0,-3.8000000000000007,-48.599999999999966,-44.400000000000006,-4.200000000000003,-2.5999999999999996,-6.0,0.19999999999999996,1.5999999999999996,68.19999999999999,-3.200000000000003,-1.6233333333333348
3,reg,2018090906,NO,TB,1,2018,http://www.nfl.com/liveupdate/game-center/2018090906/2018090906_gtd.json,40,48,0,-6.0,-51.0,-40.79999999999998,-10.199999999999989,0.0,7.200000000000003,-1.2000000000000002,1.5999999999999996,73.4,-0.7999999999999972,-1.043333333333333
4,reg,2018090905,NE,HOU,1,2018,http://www.nfl.com/liveupdate/game-center/2018090905/2018090905_gtd.json,27,20,1,7.0,93.40000000000003,65.0,28.39999999999999,-4.2,-40.00000000000001,-0.19999999999999996,-2.0,-119.4,4.399999999999999,1.1500000000000021
5,reg,2018090904,MIN,SF,1,2018,http://www.nfl.com/liveupdate/game-center/2018090904/2018090904_gtd.json,24,16,1,-4.0,-94.60000000000002,-99.19999999999999,4.599999999999994,-1.0,-2.8000000000000043,-0.3999999999999999,2.9999999999999996,133.6,5.0,0.3233333333333306
6,reg,2018090903,MIA,TEN,1,2018,http://www.nfl.com/liveupdate/game-center/2018090903/2018090903_gtd.json,27,20,1,1.4000000000000021,61.0,70.80000000000001,-9.799999999999997,4.800000000000001,53.00000000000001,0.6000000000000001,0.20000000000000018,-3.5999999999999943,-4.600000000000001,2.163333333333334
7,reg,2018090902,IND,CIN,1,2018,http://www.nfl.com/liveupdate/game-center/2018090902/2018090902_gtd.json,23,34,0,-1.1999999999999993,-36.0,-51.80000000000001,15.799999999999997,-4.0,-52.8,-0.7999999999999999,-1.5999999999999996,-85.39999999999998,-2.0,0.7033333333333367
8,reg,2018090901,CLE,PIT,1,2018,http://www.nfl.com/liveupdate/game-center/2018090901/2018090901_gtd.json,21,21,0,-7.6,-96.19999999999999,-98.20000000000002,2.0,1.3999999999999995,-5.599999999999994,1.8,1.1999999999999997,60.79999999999998,-3.0,-4.843333333333337
9,reg,2018090908,LAC,KC,1,2018,http://www.nfl.com/liveupdate/game-center/2018090908/2018090908_gtd.json,28,38,0,1.6000000000000014,7.2000000000000455,26.0,-18.80000000000001,0.5999999999999996,11.600000000000001,0.4,1.4000000000000004,66.4,-4.799999999999997,1.8200000000000038
10,reg,2018090911,DEN,SEA,1,2018,http://www.nfl.com/liveupdate/game-center/2018090911/2018090911_gtd.json,27,24,1,3.6000000000000014,75.80000000000001,41.400000000000006,34.400000000000006,-1.5999999999999996,-40.6,1.0,-1.7999999999999998,-87.00000000000003,5.600000000000001,5.649999999999995
11,reg,2018090910,CAR,DAL,1,2018,http://www.nfl.com/liveupdate/game-center/2018090910/2018090910_gtd.json,16,8,1,-0.6000000000000014,-25.80000000000001,-24.599999999999994,-1.200000000000017,-0.8000000000000007,-17.6,0.0,0.7999999999999998,30.80000000000001,-2.200000000000003,-1.426666666666673
12,reg,2018090909,ARI,WAS,1,2018,http://www.nfl.com/liveupdate/game-center/2018090909/2018090909_gtd.json,6,24,0,4.999999999999998,25.0,-32.0,57.0,-0.1999999999999993,-9.399999999999999,-0.8000000000000003,-0.7999999999999998,-25.799999999999955,2.200000000000003,6.599999999999994
13,reg,2018090912,GB,CHI,1,2018,http://www.nfl.com/liveupdate/game-center/2018090912/2018090912_gtd.json,24,23,1,1.2000000000000028,11.800000000000011,-19.400000000000006,31.200000000000003,-2.1999999999999993,-19.800000000000004,1.6,-1.1999999999999993,-67.19999999999999,-0.5999999999999943,0.32666666666667155
14,reg,2018091000,DET,NYJ,1,2018,http://www.nfl.com/liveupdate/game-center/2018091000/2018091000_gtd.json,17,48,0,1.6000000000000014,61.39999999999998,104.79999999999998,-43.400000000000006,1.0,23.199999999999996,0.20000000000000018,-1.3999999999999995,-73.4,-0.7999999999999972,-0.7066666666666706
15,reg,2018091001,OAK,LA,1,2018,http://www.nfl.com/liveupdate/game-center/2018091001/2018091001_gtd.json,13,33,0,-2.0,-8.600000000000023,13.0,-21.599999999999994,2.4000000000000004,13.600000000000001,1.0,-0.40000000000000036,-46.400000000000006,-4.0,-0.8233333333333341
16,reg,2018091300,CIN,BAL,2,2018,http://www.nfl.com/liveupdate/game-center/2018091300/2018091300_gtd.json,34,23,1,-5.199999999999999,-69.0,-52.599999999999994,-16.400000000000006,0.0,14.399999999999999,1.0,0.6000000000000005,41.0,5.599999999999994,-6.206666666666667
17,reg,2018091600,ATL,CAR,2,2018,http://www.nfl.com/liveupdate/game-center/2018091600/2018091600_gtd.json,31,24,1,0.3999999999999986,45.19999999999999,81.6,-36.39999999999999,2.2,25.6,0.0,-0.7999999999999998,-34.400000000000006,0.0,1.0033333333333339
18,reg,2018091608,WAS,IND,2,2018,http://www.nfl.com/liveupdate/game-center/2018091608/2018091608_gtd.json,9,21,0,-2.0,10.0,34.19999999999999,-24.200000000000003,2.2,14.800000000000004,1.2000000000000002,2.4000000000000004,137.6,-0.7999999999999972,-0.6399999999999935
19,reg,2018091607,TEN,HOU,2,2018,http://www.nfl.com/liveupdate/game-center/2018091607/2018091607_gtd.json,20,17,1,2.0,41.599999999999994,65.80000000000001,-24.200000000000003,-4.2,-35.800000000000004,0.20000000000000018,-1.7999999999999998,-94.80000000000001,4.399999999999999,1.6000000000000014
20,reg,2018091606,TB,PHI,2,2018,http://www.nfl.com/liveupdate/game-center/2018091606/2018091606_gtd.json,27,21,1,6.199999999999999,137.2,137.8,-0.5999999999999943,-1.5999999999999996,-9.200000000000003,1.0,-3.5999999999999996,-148.8,6.0,-1.5300000000000011
