,type,game_id,home_team,away_team,week,season,game_url,home_score,away_score,h_win,lastN_net_totfd,lastN_net_totyds,lastN_net_pyds,lastN_net_ryds,lastN_net_pen,lastN_net_penyds,lastN_net_trnover,lastN_net_pt,lastN_net_ptyds,lastN_net_ptavg,lastN_net_top
0,reg,2018090600,PHI,ATL,1,2018,http://www.nfl.com/liveupdate/game-center/2018090600/2018090600_gtd.json,18,12,1,-0.16666666666666666,-28.833333333333332,-26.166666666666664,-2.6666666666666665,0.6666666666666666,18.833333333333332,-0.16666666666666666,1.0,41.666666666666664,1.5,-5.0944444444444414
1,reg,2018090900,BAL,BUF,1,2018,http://www.nfl.com/liveupdate/game-center/2018090900/2018090900_gtd.json,47,3,1,1.0,-1.6666666666666667,11.833333333333332,-13.5,0.5,19.5,-0.8333333333333333,0.3333333333333333,0.33333333333333215,-3.0,4.880555555555557
2,reg,2018090907,NYG,JAX,1,2018,http://www.nfl.com/liveupdate/game-center/2018090907/2018090907_gtd.json,15,20,0,3.0000000000000004,7.5,-18.83333333333333,26.333333333333336,0.8333333333333334,11.0,1.6666666666666665,1.1666666666666665,46.33333333333334,-11.666666666666668,-1.4499999999999984
3,reg,2018090906,NO,TB,1,2018,http://www.nfl.com/liveupdate/game-center/2018090906/2018090906_gtd.json,40,48,0,5.5,86.16666666666667,84.66666666666667,1.5,-0.9999999999999998,-1.666666666666666,0.16666666666666674,-1.3333333333333335,-78.83333333333333,1.0,8.047222222222224
4,reg,2018090905,NE,HOU,1,2018,http://www.nfl.com/liveupdate/game-center/2018090905/2018090905_gtd.json,27,20,1,5.166666666666666,50.33333333333333,32.33333333333333,18.0,0.5,-5.5,0.16666666666666669,-0.6666666666666666,-54.16666666666667,-5.333333333333333,7.266666666666669
5,reg,2018090904,MIN,SF,1,2018,http://www.nfl.com/liveupdate/game-center/2018090904/2018090904_gtd.json,24,16,1,4.833333333333334,126.66666666666667,66.5,60.166666666666664,3.333333333333333,9.666666666666666,1.0,-1.8333333333333335,-89.83333333333333,-8.0,4.327777777777779
6,reg,2018090903,MIA,TEN,1,2018,http://www.nfl.com/liveupdate/game-center/2018090903/2018090903_gtd.json,27,20,1,5.666666666666667,73.5,56.0,17.500000000000004,-1.0,9.833333333333336,0.0,-0.6666666666666666,-14.666666666666668,2.333333333333333,3.4222222222222194
7,reg,2018090902,IND,CIN,1,2018,http://www.nfl.com/liveupdate/game-center/2018090902/2018090902_gtd.json,23,34,0,0.0,21.166666666666668,24.5,-3.333333333333334,0.0,-10.0,-0.5,1.0,26.0,-6.833333333333334,0.4138888888888881
8,reg,2018090901,CLE,PIT,1,2018,http://www.nfl.com/liveupdate/game-center/2018090901/2018090901_gtd.json,21,21,0,-1.5,-37.16666666666667,-32.166666666666664,-5.0,-3.3333333333333335,-55.666666666666664,-0.33333333333333337,-1.0,-41.5,1.8333333333333335,-4.5694444444444455
9,reg,2018090908,LAC,KC,1,2018,http://www.nfl.com/liveupdate/game-center/2018090908/2018090908_gtd.json,28,38,0,-1.8333333333333335,15.666666666666664,-0.16666666666666696,15.833333333333336,1.8333333333333333,-4.5,0.5,0.8333333333333334,38.33333333333333,7.666666666666666,-6.816666666666665
10,reg,2018090911,DEN,SEA,1,2018,http://www.nfl.com/liveupdate/game-center/2018090911/2018090911_gtd.json,27,24,1,4.666666666666666,54.333333333333336,52.16666666666667,2.1666666666666643,-2.666666666666667,-10.5,-0.33333333333333337,-1.6666666666666667,-53.5,-0.6666666666666667,5.366666666666666
11,reg,2018090910,CAR,DAL,1,2018,http://www.nfl.com/liveupdate/game-center/2018090910/2018090910_gtd.json,16,8,1,2.333333333333333,93.33333333333333,80.66666666666667,12.666666666666668,-0.5,17.333333333333332,-2.166666666666667,0.0,3.0000000000000036,-13.833333333333332,4.094444444444446
12,reg,2018090909,ARI,WAS,1,2018,http://www.nfl.com/liveupdate/game-center/2018090909/2018090909_gtd.json,6,24,0,-5.666666666666667,-75.16666666666667,-30.500000000000004,-44.66666666666667,0.0,16.333333333333332,0.4999999999999999,1.3333333333333335,31.0,-6.166666666666666,-1.1333333333333322
13,reg,2018090912,GB,CHI,1,2018,http://www.nfl.com/liveupdate/game-center/2018090912/2018090912_gtd.json,24,23,1,0.8333333333333334,46.666666666666664,53.5,-6.833333333333332,2.6666666666666665,34.333333333333336,0.33333333333333337,-0.6666666666666666,-21.5,-8.333333333333332,-1.127777777777777
14,reg,2018091000,DET,NYJ,1,2018,http://www.nfl.com/liveupdate/game-center/2018091000/2018091000_gtd.json,17,48,0,-4.333333333333333,-70.5,-39.666666666666664,-30.83333333333333,-0.5,-15.833333333333336,-1.3333333333333335,-0.16666666666666674,1.1666666666666643,7.166666666666666,-8.227777777777783
15,reg,2018091001,OAK,LA,1,2018,http://www.nfl.com/liveupdate/game-center/2018091001/2018091001_gtd.json,13,33,0,8.166666666666666,165.0,93.0,72.0,1.3333333333333335,-2.5,-2.0,-2.0,-106.16666666666666,-2.3333333333333335,6.416666666666664
16,reg,2018091300,CIN,BAL,2,2018,http://www.nfl.com/liveupdate/game-center/2018091300/2018091300_gtd.json,34,23,1,-2.833333333333333,-34.833333333333336,-30.833333333333336,-4.0,1.0,18.833333333333332,0.16666666666666666,0.33333333333333337,28.333333333333332,4.166666666666667,-1.5777777777777768
17,reg,2018091600,ATL,CAR,2,2018,http://www.nfl.com/liveupdate/game-center/2018091600/2018091600_gtd.json,31,24,1,-0.6666666666666667,-26.166666666666668,18.0,-44.166666666666664,-2.166666666666667,-27.833333333333332,1.8333333333333333,-1.5,-52.5,4.666666666666667,-2.111111111111113
18,reg,2018091608,WAS,IND,2,2018,http://www.nfl.com/liveupdate/game-center/2018091608/2018091608_gtd.json,9,21,0,-0.5,20.999999999999996,-15.166666666666664,36.166666666666664,0.8333333333333335,3.6666666666666665,-0.8333333333333335,-0.6666666666666666,1.1666666666666665,8.0,-3.369444444444443
19,reg,2018091607,TEN,HOU,2,2018,http://www.nfl.com/liveupdate/game-center/2018091607/2018091607_gtd.json,20,17,1,-2.666666666666667,-9.833333333333334,3.0,-12.833333333333336,1.6666666666666665,10.333333333333332,-1.3333333333333335,-0.16666666666666666,-39.833333333333336,-6.166666666666666,3.4222222222222234
20,reg,2018091606,TB,PHI,2,2018,http://www.nfl.com/liveupdate/game-center/2018091606/2018091606_gtd.json,27,21,1,3.5,9.666666666666664,-12.666666666666664,22.333333333333336,-0.16666666666666652,-18.833333333333336,1.0,-0.8333333333333333,-21.0,3.5,1.9472222222222193
21,reg,2018091605,PIT,KC,2,2018,http://www.nfl.com/liveupdate/game-center/2018091605/2018091605_gtd.json,37,42,0,-8.166666666666666,-91.5,-65.83333333333334,-25.666666666666664,2.8333333333333335,32.833333333333336,0.0,3.1666666666666665,165.5,7.333333333333334,-9.672222222222224
22,reg,2018091604,NYJ,MIA,2,2018,http://www.nfl.com/liveupdate/game-center/2018091604/2018091604_gtd.json,12,20,0,3.8333333333333335,-0.1666666666666714,0.8333333333333357,-1.0,-2.1666666666666665,-25.0,2.0,-1.0,-47.333333333333336,-8.333333333333334,0.9888888888888907
23,reg,2018091601,BUF,LAC,2,2018,http://www.nfl.com/liveupdate/game-center/2018091601/2018091601_gtd.json,20,31,0,-3.8333333333333335,-86.66666666666666,-62.833333333333336,-23.833333333333332,-0.6666666666666667,-6.333333333333333,0.5,0.5000000000000001,25.666666666666664,9.666666666666668,-6.925000000000002
24,reg,2018091602,GB,MIN,2,2018,http://www.nfl.com/liveupdate/game-center/2018091602/2018091602_gtd.json,29,29,0,-2.8333333333333335,-35.833333333333336,20.833333333333336,-56.66666666666667,-2.6666666666666665,-8.0,0.16666666666666663,-0.16666666666666666,16.5,1.4999999999999998,-6.833333333333336
25,reg,2018091603,NO,CLE,2,2018,http://www.nfl.com/liveupdate/game-center/2018091603/2018091603_gtd.json,21,18,1,5.0,79.33333333333333,89.0,-9.666666666666668,-1.5000000000000002,2.0,1.6666666666666665,-1.6666666666666665,-68.33333333333333,5.5,4.652777777777783
26,reg,2018091610,SF,DET,2,2018,http://www.nfl.com/liveupdate/game-center/2018091610/2018091610_gtd.json,30,27,1,-9.833333333333334,-107.5,-86.33333333333333,-21.166666666666668,3.3333333333333335,32.333333333333336,-0.6666666666666666,2.3333333333333335,105.33333333333334,10.0,-2.188888888888888
27,reg,2018091609,LA,ARI,2,2018,http://www.nfl.com/liveupdate/game-center/2018091609/2018091609_gtd.json,34,0,1,-2.6666666666666665,-62.5,-30.5,-31.999999999999996,1.6666666666666667,28.666666666666668,1.3333333333333335,1.1666666666666665,69.5,-0.8333333333333333,-1.3444444444444463
28,reg,2018091612,JAX,NE,2,2018,http://www.nfl.com/liveupdate/game-center/2018091612/2018091612_gtd.json,31,20,1,-2.3333333333333335,20.833333333333336,63.0,-42.166666666666664,-0.9999999999999998,-23.666666666666664,-1.5,-1.6666666666666665,-73.16666666666666,5.5,-0.5833333333333357
29,reg,2018091611,DEN,OAK,2,2018,http://www.nfl.com/liveupdate/game-center/2018091611/2018091611_gtd.json,20,19,1,-0.16666666666666696,-26.166666666666664,-6.666666666666664,-19.5,-4.166666666666667,-24.833333333333332,0.5,0.0,-5.833333333333332,2.4999999999999996,1.5277777777777777
30,reg,2018091613,DAL,NYG,2,2018,http://www.nfl.com/liveupdate/game-center/2018091613/2018091613_gtd.json,20,13,1,-1.8333333333333333,-69.0,-59.0,-9.999999999999996,0.8333333333333333,-3.0,0.16666666666666666,0.16666666666666666,12.333333333333336,8.5,-0.8444444444444428
31,reg,2018091700,CHI,SEA,2,2018,http://www.nfl.com/liveupdate/game-center/2018091700/2018091700_gtd.json,24,17,1,-4.0,-65.33333333333334,-54.5,-10.833333333333332,-2.6666666666666665,-17.833333333333336,-0.33333333333333337,0.33333333333333337,30.666666666666668,5.5,-4.03888888888889
