,type,game_id,home_team,away_team,week,season,game_url,home_score,away_score,h_win,lastN_net_totfd,lastN_net_totyds,lastN_net_pyds,lastN_net_ryds,lastN_net_pen,lastN_net_penyds,lastN_net_trnover,lastN_net_pt,lastN_net_ptyds,lastN_net_ptavg,lastN_net_top
13,reg,2018090912,GB,CHI,1,2018,http://www.nfl.com/liveupdate/game-center/2018090912/2018090912_gtd.json,24,23,1,0.5,18.0,-26.5,44.5,0.0,3.0,3.0,-1.5,-112.0,-5.5,1.4250000000000007
14,reg,2018091000,DET,NYJ,1,2018,http://www.nfl.com/liveupdate/game-center/2018091000/2018091000_gtd.json,17,48,0,3.0,45.0,94.5,-49.5,0.0,9.0,-1.0,-2.5,-138.5,-7.5,1.7583333333333364
15,reg,2018091001,OAK,LA,1,2018,http://www.nfl.com/liveupdate/game-center/2018091001/2018091001_gtd.json,13,33,0,-4.0,-21.5,-33.5,12.0,1.0,22.5,2.0,-1.5,-99.0,-1.5,0.05000000000000071
16,reg,2018091300,CIN,BAL,2,2018,http://www.nfl.com/liveupdate/game-center/2018091300/2018091300_gtd.json,34,23,1,-2.0,4.0,-2.0,6.0,0.0,14.5,0.5,-1.5,-76.0,-0.5,-5.366666666666667
17,reg,2018091600,ATL,CAR,2,2018,http://www.nfl.com/liveupdate/game-center/2018091600/2018091600_gtd.json,31,24,1,0.5,64.5,114.5,-50.0,4.0,40.0,-1.5,-1.0,-48.5,0.5,3.316666666666663
18,reg,2018091608,WAS,IND,2,2018,http://www.nfl.com/liveupdate/game-center/2018091608/2018091608_gtd.json,9,21,0,-2.0,-2.0,-13.0,11.0,1.0,-6.5,1.0,3.0,141.0,-8.0,1.1166666666666671
19,reg,2018091607,TEN,HOU,2,2018,http://www.nfl.com/liveupdate/game-center/2018091607/2018091607_gtd.json,20,17,1,-3.0,17.0,27.0,-10.0,-3.0,-7.5,0.5,1.5,65.5,5.5,2.7083333333333357
20,reg,2018091606,TB,PHI,2,2018,http://www.nfl.com/liveupdate/game-center/2018091606/2018091606_gtd.json,27,21,1,12.0,266.5,247.0,19.5,-4.5,-32.5,-0.5,-5.0,-235.0,4.0,0.8083333333333336
21,reg,2018091605,PIT,KC,2,2018,http://www.nfl.com/liveupdate/game-center/2018091605/2018091605_gtd.json,37,42,0,1.5,39.5,6.0,33.5,2.5,20.5,3.0,0.5,-46.5,-12.0,4.833333333333332
22,reg,2018091604,NYJ,MIA,2,2018,http://www.nfl.com/liveupdate/game-center/2018091604/2018091604_gtd.json,12,20,0,-3.5,-51.0,-49.0,-2.0,-2.5,-31.5,-0.5,1.0,17.5,0.5,-0.5250000000000021
23,reg,2018091601,BUF,LAC,2,2018,http://www.nfl.com/liveupdate/game-center/2018091601/2018091601_gtd.json,20,31,0,-13.0,-285.5,-271.0,-14.5,1.0,17.5,0.0,3.5,188.0,17.0,-5.966666666666669
24,reg,2018091602,GB,MIN,2,2018,http://www.nfl.com/liveupdate/game-center/2018091602/2018091602_gtd.json,29,29,0,-3.5,-22.0,23.5,-45.5,-1.5,-7.5,2.5,-2.0,-63.5,0.5,-4.325000000000003
25,reg,2018091603,NO,CLE,2,2018,http://www.nfl.com/liveupdate/game-center/2018091603/2018091603_gtd.json,21,18,1,2.5,48.5,120.5,-72.0,-2.5,-24.5,0.0,-5.0,-193.0,8.0,-4.708333333333336
26,reg,2018091610,SF,DET,2,2018,http://www.nfl.com/liveupdate/game-center/2018091610/2018091610_gtd.json,30,27,1,3.5,47.5,-38.0,85.5,-0.5,-16.5,1.0,-1.5,-78.5,22.5,1.4500000000000028
27,reg,2018091609,LA,ARI,2,2018,http://www.nfl.com/liveupdate/game-center/2018091609/2018091609_gtd.json,34,0,1,2.5,72.0,43.0,29.0,0.5,12.0,-0.5,-1.0,-62.0,6.0,2.5999999999999943
28,reg,2018091612,JAX,NE,2,2018,http://www.nfl.com/liveupdate/game-center/2018091612/2018091612_gtd.json,31,20,1,-10.5,-92.5,-68.0,-24.5,3.5,37.5,1.0,0.5,-9.5,-7.0,-4.958333333333343
29,reg,2018091611,DEN,OAK,2,2018,http://www.nfl.com/liveupdate/game-center/2018091611/2018091611_gtd.json,20,19,1,6.5,37.5,9.5,28.0,-3.0,-75.0,0.5,1.5,55.0,-2.0,3.9499999999999957
30,reg,2018091613,DAL,NYG,2,2018,http://www.nfl.com/liveupdate/game-center/2018091613/2018091613_gtd.json,20,13,1,0.5,-86.0,-10.5,-75.5,4.0,40.5,-0.5,0.0,19.5,0.5,-1.4416666666666664
31,reg,2018091700,CHI,SEA,2,2018,http://www.nfl.com/liveupdate/game-center/2018091700/2018091700_gtd.json,24,17,1,2.0,-53.5,-55.5,2.0,0.0,3.0,-1.0,-1.5,-69.0,-3.0,2.424999999999997
32,reg,2018092000,CLE,NYJ,3,2018,http://www.nfl.com/liveupdate/game-center/2018092000/2018092000_gtd.json,21,17,1,-0.5,-28.5,-58.0,29.5,0.5,15.5,-1.5,3.5,132.5,-2.0,-1.2916666666666643
33,reg,2018092300,ATL,NO,3,2018,http://www.nfl.com/liveupdate/game-center/2018092300/2018092300_gtd.json,37,43,0,-2.5,-4.5,-74.0,69.5,2.5,15.5,-1.0,1.5,65.0,-5.0,-1.5
34,reg,2018092309,WAS,GB,3,2018,http://www.nfl.com/liveupdate/game-center/2018092309/2018092309_gtd.json,31,17,1,5.0,21.0,-19.0,40.0,0.5,13.5,0.0,0.0,-41.5,-5.0,3.3500000000000014
35,reg,2018092308,PHI,IND,3,2018,http://www.nfl.com/liveupdate/game-center/2018092308/2018092308_gtd.json,20,16,1,0.5,-8.5,-21.0,12.5,2.0,19.5,0.0,2.0,131.5,1.5,4.174999999999997
36,reg,2018092307,MIN,BUF,3,2018,http://www.nfl.com/liveupdate/game-center/2018092307/2018092307_gtd.json,6,27,0,8.0,188.5,180.0,8.5,-0.5,-4.5,-1.0,-1.0,-93.0,-6.5,5.641666666666666
37,reg,2018092306,MIA,OAK,3,2018,http://www.nfl.com/liveupdate/game-center/2018092306/2018092306_gtd.json,28,20,1,-2.5,-84.5,-118.5,34.0,-3.0,-62.0,0.5,1.0,71.5,-1.0,-2.808333333333323
38,reg,2018092301,BAL,DEN,3,2018,http://www.nfl.com/liveupdate/game-center/2018092301/2018092301_gtd.json,27,14,1,4.5,-30.5,35.0,-65.5,1.5,17.0,0.0,-1.0,-22.5,1.5,0.5999999999999979
39,reg,2018092302,CAR,CIN,3,2018,http://www.nfl.com/liveupdate/game-center/2018092302/2018092302_gtd.json,31,21,1,2.0,14.5,-15.0,29.5,-0.5,-28.5,0.0,1.0,70.5,0.0,0.9333333333333371
40,reg,2018092303,HOU,NYG,3,2018,http://www.nfl.com/liveupdate/game-center/2018092303/2018092303_gtd.json,22,27,0,5.0,91.5,8.5,83.0,4.0,32.5,0.0,-0.5,-56.5,-4.5,-2.1083333333333414
41,reg,2018092304,JAX,TEN,3,2018,http://www.nfl.com/liveupdate/game-center/2018092304/2018092304_gtd.json,6,9,0,5.0,83.0,70.5,12.5,2.5,36.0,0.0,0.5,-35.0,-10.0,0.1666666666666643
42,reg,2018092305,KC,SF,3,2018,http://www.nfl.com/liveupdate/game-center/2018092305/2018092305_gtd.json,38,27,1,0.0,69.0,92.5,-23.5,3.0,9.5,-1.5,-1.0,-22.5,7.0,-2.5166666666666693
43,reg,2018092310,LA,LAC,3,2018,http://www.nfl.com/liveupdate/game-center/2018092310/2018092310_gtd.json,35,23,1,-3.5,-46.5,-45.5,-1.0,0.0,14.5,-0.5,-2.0,-79.0,19.0,-2.4250000000000043
44,reg,2018092312,SEA,DAL,3,2018,http://www.nfl.com/liveupdate/game-center/2018092312/2018092312_gtd.json,24,13,1,-1.5,26.0,73.0,-47.0,-2.0,-25.0,2.0,1.5,102.0,8.0,-3.366666666666667
45,reg,2018092311,ARI,CHI,3,2018,http://www.nfl.com/liveupdate/game-center/2018092311/2018092311_gtd.json,14,16,0,-9.5,-107.5,-56.0,-51.5,3.0,12.0,0.0,2.0,129.5,-2.0,-10.016666666666662
46,reg,2018092313,DET,NE,3,2018,http://www.nfl.com/liveupdate/game-center/2018092313/2018092313_gtd.json,26,10,1,2.0,37.5,71.0,-33.5,2.5,29.5,1.0,-1.0,-70.0,-22.5,-1.5416666666666714
47,reg,2018092400,TB,PIT,3,2018,http://www.nfl.com/liveupdate/game-center/2018092400/2018092400_gtd.json,27,30,0,-7.0,9.0,27.5,-18.5,-6.5,-46.0,-2.0,-2.5,-99.5,7.0,-5.441666666666663
48,reg,2018092700,LA,MIN,4,2018,http://www.nfl.com/liveupdate/game-center/2018092700/2018092700_gtd.json,38,31,1,6.0,90.5,1.0,89.5,-1.5,-8.0,-0.5,-3.5,-156.0,1.5,6.141666666666666
49,reg,2018093005,JAX,NYJ,4,2018,http://www.nfl.com/liveupdate/game-center/2018093005/2018093005_gtd.json,31,12,1,2.0,41.0,20.0,21.0,1.0,20.5,-1.5,-1.5,-114.0,-8.0,-1.36666666666666
50,reg,2018093006,NE,MIA,4,2018,http://www.nfl.com/liveupdate/game-center/2018093006/2018093006_gtd.json,38,7,1,-0.5,-59.5,-57.0,-2.5,-2.0,-10.5,0.0,-1.5,-69.0,-4.0,0.0416666666666643
51,reg,2018093007,TEN,PHI,4,2018,http://www.nfl.com/liveupdate/game-center/2018093007/2018093007_gtd.json,26,23,1,-10.0,-137.5,-141.0,3.5,-2.0,-32.5,-2.0,1.5,66.5,0.5,-6.349999999999994
52,reg,2018093004,IND,HOU,4,2018,http://www.nfl.com/liveupdate/game-center/2018093004/2018093004_gtd.json,34,37,0,-5.5,-187.0,-169.5,-17.5,-0.5,-17.5,-0.5,1.5,69.0,0.0,-3.8333333333333286
53,reg,2018093003,GB,BUF,4,2018,http://www.nfl.com/liveupdate/game-center/2018093003/2018093003_gtd.json,22,0,1,5.0,53.0,60.0,-7.0,0.0,27.0,-0.5,-0.5,4.5,5.0,3.1666666666666714
54,reg,2018093002,DAL,DET,4,2018,http://www.nfl.com/liveupdate/game-center/2018093002/2018093002_gtd.json,26,24,1,-8.5,-120.0,-143.5,23.5,-1.5,-36.5,0.5,1.0,56.0,-0.5,-7.308333333333337
55,reg,2018093001,CHI,TB,4,2018,http://www.nfl.com/liveupdate/game-center/2018093001/2018093001_gtd.json,48,10,1,-2.5,-152.0,-203.0,51.0,0.5,-12.0,-1.0,-0.5,-11.0,2.0,8.375
56,reg,2018093000,ATL,CIN,4,2018,http://www.nfl.com/liveupdate/game-center/2018093000/2018093000_gtd.json,36,37,0,-1.0,40.0,18.0,22.0,-3.0,-24.0,-1.5,0.5,11.0,-8.5,0.5583333333333371
57,reg,2018093008,ARI,SEA,4,2018,http://www.nfl.com/liveupdate/game-center/2018093008/2018093008_gtd.json,17,20,0,-8.5,-106.5,-66.5,-40.0,0.0,-7.0,1.5,-1.5,-30.0,-2.0,-4.408333333333331
58,reg,2018093009,OAK,CLE,4,2018,http://www.nfl.com/liveupdate/game-center/2018093009/2018093009_gtd.json,45,42,1,5.0,78.5,91.0,-12.5,1.5,-8.0,0.5,-2.0,-45.0,3.5,6.633333333333326
59,reg,2018093011,NYG,NO,4,2018,http://www.nfl.com/liveupdate/game-center/2018093011/2018093011_gtd.json,18,33,0,-6.0,-87.5,-59.5,-28.0,-4.5,-64.5,-0.5,1.0,38.5,-5.0,-1.3666666666666671
60,reg,2018093010,LAC,SF,4,2018,http://www.nfl.com/liveupdate/game-center/2018093010/2018093010_gtd.json,29,27,1,-6.0,-23.5,35.5,-59.0,-6.5,-79.0,1.0,-0.5,-20.0,-7.0,-0.3916666666666657
61,reg,2018093012,PIT,BAL,4,2018,http://www.nfl.com/liveupdate/game-center/2018093012/2018093012_gtd.json,14,26,0,3.5,60.5,76.5,-16.0,5.5,71.0,-1.0,1.0,44.0,2.0,2.066666666666663
62,reg,2018100100,DEN,KC,4,2018,http://www.nfl.com/liveupdate/game-center/2018100100/2018100100_gtd.json,23,27,0,-8.5,-77.5,-119.5,42.0,0.5,15.5,0.5,3.5,152.0,-3.5,-0.5
63,reg,2018100400,NE,IND,5,2018,http://www.nfl.com/liveupdate/game-center/2018100400/2018100400_gtd.json,38,24,1,-2.0,-14.5,-92.0,77.5,-5.0,-33.5,0.5,-1.5,-72.5,-8.5,3.6916666666666664
64,reg,2018100700,BUF,TEN,5,2018,http://www.nfl.com/liveupdate/game-center/2018100700/2018100700_gtd.json,13,12,1,-5.0,-96.5,-79.5,-17.0,3.5,22.0,1.0,1.5,36.5,2.0,-3.575000000000003
65,reg,2018100707,PIT,ATL,5,2018,http://www.nfl.com/liveupdate/game-center/2018100707/2018100707_gtd.json,41,17,1,-6.5,-102.5,-81.0,-21.5,1.5,23.0,1.5,1.5,88.5,12.5,-1.7000000000000028
66,reg,2018100706,NYJ,DEN,5,2018,http://www.nfl.com/liveupdate/game-center/2018100706/2018100706_gtd.json,34,16,1,-7.5,-116.0,-47.0,-69.0,-2.0,-23.5,0.5,2.0,139.5,11.5,-1.5916666666666686
67,reg,2018100705,KC,JAX,5,2018,http://www.nfl.com/liveupdate/game-center/2018100705/2018100705_gtd.json,30,14,1,9.0,47.5,44.5,3.0,-0.5,-11.5,-2.0,-2.0,-101.5,-4.0,0.125
68,reg,2018100704,DET,GB,5,2018,http://www.nfl.com/liveupdate/game-center/2018100704/2018100704_gtd.json,31,23,1,1.0,16.5,9.5,7.0,-1.0,-23.5,-1.0,-1.5,-71.0,0.0,1.81666666666667
69,reg,2018100703,CLE,BAL,5,2018,http://www.nfl.com/liveupdate/game-center/2018100703/2018100703_gtd.json,12,9,1,-1.5,8.5,-75.5,84.0,-0.5,-3.0,1.5,3.0,125.5,1.5,-1.5166666666666657
70,reg,2018100701,CAR,NYG,5,2018,http://www.nfl.com/liveupdate/game-center/2018100701/2018100701_gtd.json,33,31,1,3.5,69.0,-17.0,86.0,0.5,-10.5,-0.5,0.0,-23.0,3.0,-0.14166666666666572
71,reg,2018100702,CIN,MIA,5,2018,http://www.nfl.com/liveupdate/game-center/2018100702/2018100702_gtd.json,27,17,1,15.5,129.0,95.0,34.0,-4.5,-36.0,1.5,-4.0,-206.0,-12.0,5.799999999999997
72,reg,2018100708,LAC,OAK,5,2018,http://www.nfl.com/liveupdate/game-center/2018100708/2018100708_gtd.json,26,10,1,-7.5,-137.5,-147.0,9.5,-2.5,-12.0,-0.5,-1.0,-51.5,-5.5,-8.600000000000009
73,reg,2018100710,SF,ARI,5,2018,http://www.nfl.com/liveupdate/game-center/2018100710/2018100710_gtd.json,18,28,0,8.5,143.0,88.5,54.5,3.5,47.5,-1.5,0.0,-36.5,-8.0,2.8333333333333357
74,reg,2018100709,PHI,MIN,5,2018,http://www.nfl.com/liveupdate/game-center/2018100709/2018100709_gtd.json,21,23,0,2.5,36.5,-64.0,100.5,4.0,46.5,-0.5,0.0,9.0,-1.0,9.066666666666674
75,reg,2018100711,SEA,LA,5,2018,http://www.nfl.com/liveupdate/game-center/2018100711/2018100711_gtd.json,31,33,0,-10.5,-225.5,-232.0,6.5,5.0,22.5,-1.0,4.5,210.0,5.0,1.2333333333333343
76,reg,2018100712,HOU,DAL,5,2018,http://www.nfl.com/liveupdate/game-center/2018100712/2018100712_gtd.json,19,16,1,4.0,88.0,173.5,-85.5,4.0,14.5,0.0,0.5,22.0,3.0,3.6083333333333343
77,reg,2018100800,NO,WAS,5,2018,http://www.nfl.com/liveupdate/game-center/2018100800/2018100800_gtd.json,43,19,1,8.5,101.5,60.5,41.0,1.5,7.5,-1.0,-2.0,-60.0,7.0,3.166666666666668
78,reg,2018101100,NYG,PHI,6,2018,http://www.nfl.com/liveupdate/game-center/2018101100/2018101100_gtd.json,13,34,0,-3.0,-32.5,9.0,-41.5,-1.0,0.0,1.0,-2.0,-96.0,6.0,-4.041666666666664
79,reg,2018101400,ATL,TB,6,2018,http://www.nfl.com/liveupdate/game-center/2018101400/2018101400_gtd.json,34,29,1,1.5,26.5,11.0,15.5,-1.5,-4.5,-3.0,-1.5,-91.0,-13.0,-0.6583333333333279
80,reg,2018101408,WAS,CAR,6,2018,http://www.nfl.com/liveupdate/game-center/2018101408/2018101408_gtd.json,23,17,1,-3.0,-29.0,42.5,-71.5,2.5,32.5,0.5,0.5,13.5,-3.5,-6.7833333333333385
81,reg,2018101407,OAK,SEA,6,2018,http://www.nfl.com/liveupdate/game-center/2018101407/2018101407_gtd.json,3,27,0,1.0,75.0,165.5,-90.5,-1.0,6.5,2.0,1.0,68.0,5.5,-0.04166666666666785
82,reg,2018101406,NYJ,IND,6,2018,http://www.nfl.com/liveupdate/game-center/2018101406/2018101406_gtd.json,42,34,1,-13.0,-113.5,-229.5,116.0,-2.0,-22.0,-1.5,1.0,58.5,1.0,-5.524999999999995
83,reg,2018101405,MIN,ARI,6,2018,http://www.nfl.com/liveupdate/game-center/2018101405/2018101405_gtd.json,27,17,1,8.0,169.0,177.5,-8.5,-1.0,-13.0,0.5,-3.5,-166.5,-2.0,8.49166666666666
84,reg,2018101401,CIN,PIT,6,2018,http://www.nfl.com/liveupdate/game-center/2018101401/2018101401_gtd.json,21,28,0,5.5,37.0,11.0,26.0,0.0,2.0,-0.5,-1.0,-72.5,-27.5,3.566666666666663
85,reg,2018101402,CLE,LAC,6,2018,http://www.nfl.com/liveupdate/game-center/2018101402/2018101402_gtd.json,14,38,0,0.5,61.5,4.0,57.5,2.0,-5.0,2.0,4.5,249.5,-3.5,0.2749999999999986
86,reg,2018101403,HOU,BUF,6,2018,http://www.nfl.com/liveupdate/game-center/2018101403/2018101403_gtd.json,20,13,1,13.0,280.0,277.5,2.5,4.0,14.5,-0.5,-2.0,-78.0,3.5,8.75
87,reg,2018101404,MIA,CHI,6,2018,http://www.nfl.com/liveupdate/game-center/2018101404/2018101404_gtd.json,31,28,1,-10.5,-165.0,-126.5,-38.5,4.0,45.5,1.5,3.5,124.0,-9.0,-5.700000000000003
88,reg,2018101409,DEN,LA,6,2018,http://www.nfl.com/liveupdate/game-center/2018101409/2018101409_gtd.json,20,23,0,-4.0,-101.5,-99.5,-2.0,0.0,5.0,0.0,4.0,171.5,-8.0,-0.6000000000000014
89,reg,2018101411,TEN,BAL,6,2018,http://www.nfl.com/liveupdate/game-center/2018101411/2018101411_gtd.json,0,21,0,-6.0,-121.5,-100.5,-21.0,-1.0,-10.5,0.5,-2.5,-90.5,4.5,-3.533333333333335
90,reg,2018101410,DAL,JAX,6,2018,http://www.nfl.com/liveupdate/game-center/2018101410/2018101410_gtd.json,40,7,1,-6.0,-149.5,-176.5,27.0,-2.5,-21.0,-3.0,0.0,2.5,-3.5,-1.625000000000007
91,reg,2018101412,NE,KC,6,2018,http://www.nfl.com/liveupdate/game-center/2018101412/2018101412_gtd.json,43,40,1,2.0,8.5,6.5,2.0,-4.0,-45.5,1.0,0.0,-5.5,-9.5,-1.9083333333333314
92,reg,2018101500,GB,SF,6,2018,http://www.nfl.com/liveupdate/game-center/2018101500/2018101500_gtd.json,33,30,1,-1.5,66.5,58.5,8.0,2.0,39.0,-1.0,-2.5,-120.5,-16.0,0.09166666666666856
93,reg,2018101800,ARI,DEN,7,2018,http://www.nfl.com/liveupdate/game-center/2018101800/2018101800_gtd.json,10,45,0,-11.5,-152.5,-134.5,-18.0,-1.0,-15.0,0.0,1.0,53.5,8.0,-5.25
94,reg,2018102100,LAC,TEN,7,2018,http://www.nfl.com/liveupdate/game-center/2018102100/2018102100_gtd.json,20,19,1,10.5,267.0,182.0,85.0,5.0,39.5,-1.0,-1.5,-72.0,-6.0,8.833333333333336
95,reg,2018102104,JAX,HOU,7,2018,http://www.nfl.com/liveupdate/game-center/2018102104/2018102104_gtd.json,7,20,0,-0.5,14.0,12.0,2.0,-1.0,0.0,1.0,0.5,-3.5,-3.0,-7.591666666666665
96,reg,2018102108,PHI,CAR,7,2018,http://www.nfl.com/liveupdate/game-center/2018102108/2018102108_gtd.json,17,21,0,0.5,21.5,26.5,-5.0,0.0,0.0,-1.5,1.5,70.5,4.5,-0.16666666666666785
97,reg,2018102107,NYJ,MIN,7,2018,http://www.nfl.com/liveupdate/game-center/2018102107/2018102107_gtd.json,17,37,0,-1.5,50.0,-29.0,79.0,-1.0,3.5,0.5,-1.5,-63.0,0.0,-0.6083333333333343
98,reg,2018102102,CHI,NE,7,2018,http://www.nfl.com/liveupdate/game-center/2018102102/2018102102_gtd.json,31,38,0,-3.0,6.0,-10.5,16.5,1.5,23.0,0.0,0.0,-9.0,24.0,-1.1000000000000014
99,reg,2018102103,IND,BUF,7,2018,http://www.nfl.com/liveupdate/game-center/2018102103/2018102103_gtd.json,37,5,1,10.0,207.5,224.0,-16.5,-2.0,-16.5,1.5,-2.5,-91.5,11.0,-5.708333333333336
100,reg,2018102109,TB,CLE,7,2018,http://www.nfl.com/liveupdate/game-center/2018102109/2018102109_gtd.json,26,23,1,4.0,44.0,61.0,-17.0,-0.5,0.0,1.0,-4.0,-199.5,-0.5,-2.1999999999999957
101,reg,2018102106,MIA,DET,7,2018,http://www.nfl.com/liveupdate/game-center/2018102106/2018102106_gtd.json,21,32,0,2.0,96.0,46.5,49.5,0.0,11.5,3.0,0.0,-14.0,-5.5,4.708333333333329
102,reg,2018102101,BAL,NO,7,2018,http://www.nfl.com/liveupdate/game-center/2018102101/2018102101_gtd.json,23,24,0,-2.0,-32.5,-18.0,-14.5,2.5,7.5,1.0,5.0,223.0,18.0,3.4916666666666742
103,reg,2018102110,WAS,DAL,7,2018,http://www.nfl.com/liveupdate/game-center/2018102110/2018102110_gtd.json,20,17,1,-0.5,-49.5,17.0,-66.5,0.5,-8.0,0.0,-0.5,-34.5,1.0,-4.125000000000007
104,reg,2018102111,SF,LA,7,2018,http://www.nfl.com/liveupdate/game-center/2018102111/2018102111_gtd.json,10,39,0,-1.5,-32.0,20.0,-52.0,-3.0,-25.5,2.5,1.5,72.5,-1.0,2.20000000000001
105,reg,2018102105,KC,CIN,7,2018,http://www.nfl.com/liveupdate/game-center/2018102105/2018102105_gtd.json,45,10,1,4.0,131.5,104.0,27.5,2.0,43.0,1.5,-3.5,-138.0,21.5,0.45833333333333925
106,reg,2018102200,ATL,NYG,7,2018,http://www.nfl.com/liveupdate/game-center/2018102200/2018102200_gtd.json,23,20,1,6.5,-46.0,-13.5,-32.5,-0.5,-9.0,-1.5,0.5,-27.5,-14.0,5.233333333333334
107,reg,2018102500,HOU,MIA,8,2018,http://www.nfl.com/liveupdate/game-center/2018102500/2018102500_gtd.json,42,23,1,-6.0,-187.5,-161.0,-26.5,0.5,-16.0,0.0,1.5,68.0,1.0,-3.1750000000000043
108,reg,2018102800,JAX,PHI,8,2018,http://www.nfl.com/liveupdate/game-center/2018102800/2018102800_gtd.json,18,24,0,-9.5,-129.0,-113.5,-15.5,-1.0,-7.5,2.0,2.0,73.5,-6.5,-8.099999999999994
109,reg,2018102805,KC,DEN,8,2018,http://www.nfl.com/liveupdate/game-center/2018102805/2018102805_gtd.json,30,23,1,6.5,165.5,115.0,50.5,1.0,-2.0,0.5,-4.5,-189.5,-12.5,0.9583333333333393
110,reg,2018102807,PIT,CLE,8,2018,http://www.nfl.com/liveupdate/game-center/2018102807/2018102807_gtd.json,33,18,1,6.5,120.0,109.5,10.5,-2.0,-20.0,-1.0,-4.0,-196.0,5.0,2.616666666666667
111,reg,2018102806,NYG,WAS,8,2018,http://www.nfl.com/liveupdate/game-center/2018102806/2018102806_gtd.json,13,20,0,2.5,120.5,147.5,-27.0,-0.5,20.5,0.5,-0.5,12.5,2.5,-5.549999999999997
112,reg,2018102804,DET,SEA,8,2018,http://www.nfl.com/liveupdate/game-center/2018102804/2018102804_gtd.json,14,28,0,1.5,-10.5,-9.0,-1.5,-0.5,0.0,-0.5,0.0,32.5,8.5,-0.80833333333333
113,reg,2018102803,CIN,TB,8,2018,http://www.nfl.com/liveupdate/game-center/2018102803/2018102803_gtd.json,37,34,1,-15.0,-226.0,-172.0,-54.0,1.0,1.5,-2.5,2.5,130.0,10.0,-7.358333333333334
114,reg,2018102802,CHI,NYJ,8,2018,http://www.nfl.com/liveupdate/game-center/2018102802/2018102802_gtd.json,24,10,1,9.0,141.5,81.5,60.0,-2.0,-11.0,-0.5,-1.0,-84.0,-7.5,-0.6416666666666657
