,type,game_id,home_team,away_team,week,season,game_url,home_score,away_score,h_win,lastN_net_totfd,lastN_net_totyds,lastN_net_pyds,lastN_net_ryds,lastN_net_pen,lastN_net_penyds,lastN_net_trnover,lastN_net_pt,lastN_net_ptyds,lastN_net_ptavg,lastN_net_top
0,reg,2018090600,PHI,ATL,1,2018,http://www.nfl.com/liveupdate/game-center/2018090600/2018090600_gtd.json,18,12,1,0.16666666666666785,-28.333333333333314,-21.5,-6.833333333333329,2.000000000000001,1.8333333333333357,0.6666666666666667,1.0000000000000004,26.666666666666686,-0.5,1.63055555555556
1,reg,2018090900,BAL,BUF,1,2018,http://www.nfl.com/liveupdate/game-center/2018090900/2018090900_gtd.json,47,3,1,4.0,44.5,66.16666666666666,-21.66666666666667,1.166666666666667,4.666666666666671,-0.16666666666666669,0.16666666666666696,2.166666666666657,-1.6666666666666643,1.8472222222222214
2,reg,2018090907,NYG,JAX,1,2018,http://www.nfl.com/liveupdate/game-center/2018090907/2018090907_gtd.json,15,20,0,-5.166666666666668,-48.666666666666686,-44.0,-4.666666666666671,-2.0,0.6666666666666643,-0.16666666666666652,1.5,52.66666666666666,-2.8333333333333286,-1.3472222222222285
3,reg,2018090906,NO,TB,1,2018,http://www.nfl.com/liveupdate/game-center/2018090906/2018090906_gtd.json,40,48,0,-7.166666666666668,-47.0,-43.333333333333314,-3.6666666666666714,0.8333333333333339,22.16666666666667,-0.9999999999999998,2.0,96.33333333333334,-0.6666666666666643,-1.75833333333334
4,reg,2018090905,NE,HOU,1,2018,http://www.nfl.com/liveupdate/game-center/2018090905/2018090905_gtd.json,27,20,1,6.666666666666668,96.83333333333331,51.5,45.33333333333333,-3.333333333333334,-27.666666666666664,-0.33333333333333326,-1.833333333333333,-108.16666666666666,2.0,1.3611111111111
5,reg,2018090904,MIN,SF,1,2018,http://www.nfl.com/liveupdate/game-center/2018090904/2018090904_gtd.json,24,16,1,-1.3333333333333357,-57.5,-70.00000000000003,12.5,-0.5,-2.3333333333333357,-0.5000000000000001,1.6666666666666665,82.83333333333334,3.8333333333333357,1.0138888888888857
6,reg,2018090903,MIA,TEN,1,2018,http://www.nfl.com/liveupdate/game-center/2018090903/2018090903_gtd.json,27,20,1,0.5,41.66666666666663,54.0,-12.333333333333343,4.666666666666667,50.333333333333336,0.6666666666666667,0.5,8.5,-4.666666666666671,1.5833333333333321
7,reg,2018090902,IND,CIN,1,2018,http://www.nfl.com/liveupdate/game-center/2018090902/2018090902_gtd.json,23,34,0,-2.333333333333332,-47.833333333333314,-50.5,2.6666666666666714,-2.5,-38.666666666666664,-0.5,-0.833333333333333,-43.83333333333334,1.1666666666666643,0.725000000000005
8,reg,2018090901,CLE,PIT,1,2018,http://www.nfl.com/liveupdate/game-center/2018090901/2018090901_gtd.json,21,21,0,-7.5,-89.66666666666669,-99.33333333333331,9.666666666666657,1.5,-0.6666666666666714,0.9999999999999998,1.0,52.5,-3.5,-4.724999999999998
9,reg,2018090908,LAC,KC,1,2018,http://www.nfl.com/liveupdate/game-center/2018090908/2018090908_gtd.json,28,38,0,3.166666666666668,52.5,63.833333333333314,-11.333333333333329,0.33333333333333304,10.666666666666664,0.16666666666666674,-0.16666666666666652,-9.666666666666686,-10.833333333333336,3.080555555555563
10,reg,2018090911,DEN,SEA,1,2018,http://www.nfl.com/liveupdate/game-center/2018090911/2018090911_gtd.json,27,24,1,1.6666666666666679,46.666666666666686,23.166666666666657,23.5,-0.833333333333333,-27.166666666666664,0.8333333333333333,-1.166666666666667,-60.50000000000003,5.333333333333336,3.8055555555555536
11,reg,2018090910,CAR,DAL,1,2018,http://www.nfl.com/liveupdate/game-center/2018090910/2018090910_gtd.json,16,8,1,0.0,-12.833333333333314,-22.833333333333343,9.999999999999986,-0.16666666666666696,-10.666666666666664,-0.33333333333333326,0.8333333333333339,38.333333333333314,-1.1666666666666643,0.13055555555555998
12,reg,2018090909,ARI,WAS,1,2018,http://www.nfl.com/liveupdate/game-center/2018090909/2018090909_gtd.json,6,24,0,4.666666666666668,24.333333333333314,-20.833333333333314,45.16666666666667,0.16666666666666696,-0.6666666666666643,-0.5,-0.8333333333333339,-27.166666666666686,1.8333333333333357,5.505555555555553
13,reg,2018090912,GB,CHI,1,2018,http://www.nfl.com/liveupdate/game-center/2018090912/2018090912_gtd.json,24,23,1,2.166666666666666,37.666666666666686,-0.6666666666666572,38.33333333333334,-2.833333333333334,-21.333333333333336,0.9999999999999999,-1.166666666666667,-57.66666666666666,0.6666666666666714,0.8611111111111143
14,reg,2018091000,DET,NYJ,1,2018,http://www.nfl.com/liveupdate/game-center/2018091000/2018091000_gtd.json,17,48,0,0.6666666666666643,34.166666666666686,79.66666666666666,-45.5,1.0,16.999999999999993,0.3333333333333335,-1.666666666666667,-84.16666666666666,1.0,-1.1083333333333378
