,type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score,h_win,a_win,h_totfd,a_totfd,h_totyds,a_totyds,h_pyds,a_pyds,h_ryds,a_ryds,h_pen,a_pen,h_penyds,a_penyds,h_trnovr,a_trnovr,h_pt,a_pt,h_ptyds,a_ptyds,h_ptavg,a_ptavg,h_top,a_top
28,reg,2018091612,JAX,NE,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018091612/2018091612_gtd.json,31,20,1,0,27,18,480,302,376,220,104,82,7,2,71,25,2,1,3,4,106,222,35,45,30:46,29:14
29,reg,2018091611,DEN,OAK,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018091611/2018091611_gtd.json,20,19,1,0,20,21,385,373,217,281,168,92,6,4,35,30,1,0,4,4,204,189,44,42,27:04,32:56
30,reg,2018091613,DAL,NYG,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018091613/2018091613_gtd.json,20,13,1,0,16,17,298,255,160,220,138,35,6,3,47,24,0,1,4,6,173,260,40,40,27:48,32:12
31,reg,2018091700,CHI,SEA,2,2018,POST,http://www.nfl.com/liveupdate/game-center/2018091700/2018091700_gtd.json,24,17,1,0,20,17,271,276,185,202,86,74,7,5,55,37,2,2,5,7,206,316,38,37,34:24,25:36
32,reg,2018092000,CLE,NYJ,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092000/2018092000_gtd.json,21,17,1,0,20,14,323,268,190,161,133,107,5,6,41,55,0,3,8,7,273,344,33,46,30:52,29:08
33,reg,2018092300,ATL,NO,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092300/2018092300_gtd.json,37,43,0,1,24,32,407,534,359,391,48,143,5,11,54,120,0,0,6,4,216,202,29,43,29:20,37:45
34,reg,2018092309,WAS,GB,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092309/2018092309_gtd.json,31,17,1,0,20,19,386,340,220,240,166,100,6,11,66,115,1,1,5,5,235,232,41,45,29:05,30:55
35,reg,2018092308,PHI,IND,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092308/2018092308_gtd.json,20,16,1,0,26,14,379,209,227,141,152,68,10,11,110,77,2,0,3,5,128,222,42,44,40:12,19:48
36,reg,2018092307,MIN,BUF,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092307/2018092307_gtd.json,6,27,0,1,21,16,292,292,278,164,14,128,6,12,59,84,3,0,5,6,259,259,45,43,24:15,35:45
37,reg,2018092306,MIA,OAK,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092306/2018092306_gtd.json,28,20,1,0,13,25,373,434,332,325,41,109,9,8,74,38,0,2,6,3,282,112,42,37,21:29,38:31
38,reg,2018092301,BAL,DEN,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092301/2018092301_gtd.json,27,14,1,0,20,18,342,293,265,173,77,120,7,13,52,120,0,1,5,7,197,287,28,39,30:14,29:46
39,reg,2018092302,CAR,CIN,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092302/2018092302_gtd.json,31,21,1,0,23,25,377,396,147,330,230,66,3,4,17,36,0,4,4,3,165,132,39,43,33:55,26:05
40,reg,2018092303,HOU,NYG,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092303/2018092303_gtd.json,22,27,0,1,21,21,427,379,368,265,59,114,7,3,50,20,2,0,3,4,155,198,50,38,24:30,35:30
41,reg,2018092304,JAX,TEN,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092304/2018092304_gtd.json,6,9,0,1,12,15,232,233,145,83,87,150,8,4,75,30,1,0,6,6,273,280,38,42,27:13,32:47
42,reg,2018092305,KC,SF,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092305/2018092305_gtd.json,38,27,1,0,31,26,384,406,307,228,77,178,6,14,48,147,0,0,2,4,87,148,43,36,30:01,29:59
43,reg,2018092310,LA,LAC,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092310/2018092310_gtd.json,35,23,1,0,33,16,521,356,350,215,171,141,6,4,64,30,2,2,1,3,49,102,38,24,34:16,25:44
44,reg,2018092312,SEA,DAL,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092312/2018092312_gtd.json,24,13,1,0,18,17,295,303,182,137,113,166,10,7,67,55,0,3,8,5,350,240,41,43,32:44,27:16
45,reg,2018092311,ARI,CHI,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092311/2018092311_gtd.json,14,16,0,1,13,21,221,316,168,194,53,122,6,7,43,45,4,2,4,3,203,158,40,44,23:39,36:21
46,reg,2018092313,DET,NE,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092313/2018092313_gtd.json,26,10,1,0,25,12,414,209,255,120,159,89,6,5,70,38,1,1,2,5,90,217,45,38,39:15,20:45
47,reg,2018092400,TB,PIT,3,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092400/2018092400_gtd.json,27,30,0,1,28,22,455,413,392,335,63,78,9,13,80,155,4,1,3,5,126,228,37,42,29:39,30:21
48,reg,2018092700,LA,MIN,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018092700/2018092700_gtd.json,38,31,1,0,25,25,556,446,456,392,100,54,2,4,15,35,0,1,2,4,71,159,36,39,27:46,32:14
49,reg,2018093005,JAX,NYJ,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018093005/2018093005_gtd.json,31,12,1,0,23,10,503,178,377,144,126,34,9,6,89,43,3,0,4,7,185,345,45,45,37:35,22:25
50,reg,2018093006,NE,MIA,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018093006/2018093006_gtd.json,38,7,1,0,26,11,449,172,274,116,175,56,6,10,57,89,2,2,2,7,80,293,29,35,36:22,23:38
51,reg,2018093007,TEN,PHI,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018093007/2018093007_gtd.json,26,23,1,0,22,25,397,432,327,315,70,117,4,8,30,77,1,1,5,6,254,308,38,40,35:30,34:25
52,reg,2018093004,IND,HOU,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018093004/2018093004_gtd.json,34,37,0,1,28,30,478,466,437,347,41,119,10,10,85,54,2,1,5,5,220,207,40,38,29:56,40:04
53,reg,2018093003,GB,BUF,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018093003/2018093003_gtd.json,22,0,1,0,22,11,423,145,282,87,141,58,5,3,60,20,2,3,4,8,171,348,38,41,34:37,25:23
54,reg,2018093002,DAL,DET,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018093002/2018093002_gtd.json,26,24,1,0,26,18,414,382,231,286,183,96,2,8,20,58,0,0,2,4,78,171,39,38,30:05,29:55
55,reg,2018093001,CHI,TB,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018093001/2018093001_gtd.json,48,10,1,0,28,16,483,311,344,251,139,60,4,11,38,99,0,3,2,5,96,214,47,40,28:06,31:54
56,reg,2018093000,ATL,CIN,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018093000/2018093000_gtd.json,36,37,0,1,25,30,495,407,403,308,92,99,10,6,95,55,0,1,1,2,41,31,28,10,29:22,30:38
57,reg,2018093008,ARI,SEA,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018093008/2018093008_gtd.json,17,20,0,1,18,19,263,331,171,160,92,171,5,8,38,57,1,0,5,4,253,190,43,43,28:14,31:46
58,reg,2018093009,OAK,CLE,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018093009/2018093009_gtd.json,45,42,1,0,27,21,565,487,426,279,139,208,6,8,65,55,2,4,6,7,267,350,40,36,36:51,31:23
59,reg,2018093011,NYG,NO,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018093011/2018093011_gtd.json,18,33,0,1,22,25,299,389,234,219,65,170,6,5,67,51,2,0,4,2,204,95,42,48,29:00,31:00
60,reg,2018093010,LAC,SF,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018093010/2018093010_gtd.json,29,27,1,0,21,22,368,364,242,288,126,76,5,4,49,29,1,2,4,5,174,235,42,31,32:26,27:34
61,reg,2018093012,PIT,BAL,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018093012/2018093012_gtd.json,14,26,0,1,14,24,284,451,265,355,19,96,5,7,40,50,2,1,5,4,206,175,40,38,24:57,35:03
62,reg,2018100100,DEN,KC,4,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100100/2018100100_gtd.json,23,27,0,1,21,22,385,446,226,304,159,142,3,10,25,93,1,0,3,4,123,168,29,32,24:58,35:02
63,reg,2018100400,NE,IND,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100400/2018100400_gtd.json,38,24,1,0,26,26,438,439,341,355,97,84,7,4,50,35,2,3,4,3,193,142,39,41,27:34,32:26
64,reg,2018100700,BUF,TEN,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100700/2018100700_gtd.json,13,12,1,0,18,15,223,221,79,121,144,100,4,5,30,40,1,3,4,2,175,106,29,49,33:49,26:11
65,reg,2018100707,PIT,ATL,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100707/2018100707_gtd.json,41,17,1,0,22,22,381,324,250,262,131,62,7,7,58,75,1,1,3,4,143,117,47,23,29:08,30:52
66,reg,2018100706,NYJ,DEN,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100706/2018100706_gtd.json,34,16,1,0,18,26,512,436,189,344,323,92,4,6,33,45,2,1,3,8,134,329,38,32,28:54,31:06
67,reg,2018100705,KC,JAX,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100705/2018100705_gtd.json,30,14,1,0,26,29,424,502,298,401,126,101,11,5,105,45,2,5,2,3,116,108,55,35,32:43,27:17
68,reg,2018100704,DET,GB,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100704/2018100704_gtd.json,31,23,1,0,18,30,264,521,170,423,94,98,8,12,71,112,0,3,5,0,228,0,45,0,26:40,33:20
69,reg,2018100703,CLE,BAL,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100703/2018100703_gtd.json,12,9,1,0,20,25,416,410,304,294,112,116,10,4,66,41,1,2,9,8,452,366,41,40,36:16,33:42
70,reg,2018100701,CAR,NYG,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100701/2018100701_gtd.json,33,31,1,0,21,18,350,432,232,382,118,50,4,8,22,62,2,3,3,2,153,99,46,51,35:27,24:33
71,reg,2018100702,CIN,MIA,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100702/2018100702_gtd.json,27,17,1,0,17,17,332,297,229,169,103,128,6,9,47,85,1,3,4,5,173,209,22,38,30:35,29:25
72,reg,2018100708,LAC,OAK,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100708/2018100708_gtd.json,26,10,1,0,19,14,412,289,333,248,79,41,9,7,82,55,0,2,3,4,129,197,42,41,34:40,25:20
73,reg,2018100710,SF,ARI,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100710/2018100710_gtd.json,18,28,0,1,33,10,447,220,300,164,147,56,9,5,65,46,5,0,4,8,177,317,39,39,40:12,19:48
74,reg,2018100709,PHI,MIN,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100709/2018100709_gtd.json,21,23,0,1,21,19,364,375,283,298,81,77,8,4,52,23,2,1,4,2,187,78,41,39,27:13,32:47
75,reg,2018100711,SEA,LA,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100711/2018100711_gtd.json,31,33,0,1,20,30,373,468,183,313,190,155,7,7,50,45,0,2,4,1,138,38,27,41,30:30,29:30
76,reg,2018100712,HOU,DAL,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100712/2018100712_gtd.json,19,16,1,0,25,14,462,292,374,194,88,98,5,7,25,72,2,2,3,5,160,220,39,34,36:38,31:32
77,reg,2018100800,NO,WAS,5,2018,POST,http://www.nfl.com/liveupdate/game-center/2018100800/2018100800_gtd.json,43,19,1,0,27,18,447,283,349,244,98,39,4,6,45,38,1,2,0,3,0,110,0,37,33:17,26:43
78,reg,2018101100,NYG,PHI,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101100/2018101100_gtd.json,13,34,0,1,17,23,401,379,254,271,147,108,5,4,61,25,1,0,5,5,253,240,41,48,27:30,32:30
79,reg,2018101400,ATL,TB,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101400/2018101400_gtd.json,34,29,1,0,26,30,417,510,347,389,70,121,5,4,30,20,0,2,4,2,180,81,41,34,31:39,28:21
80,reg,2018101408,WAS,CAR,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101408/2018101408_gtd.json,23,17,1,0,18,22,288,350,156,269,132,81,5,8,43,55,0,3,4,3,164,133,41,34,35:24,24:36
81,reg,2018101407,OAK,SEA,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101407/2018101407_gtd.json,3,27,0,1,15,19,185,369,106,214,79,155,5,8,38,64,2,1,3,2,92,86,31,43,28:34,31:26
82,reg,2018101406,NYJ,IND,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101406/2018101406_gtd.json,42,34,1,0,18,24,374,428,267,301,107,127,7,8,49,66,2,4,1,2,43,93,43,44,37:02,22:58
83,reg,2018101405,MIN,ARI,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101405/2018101405_gtd.json,27,17,1,0,20,16,411,268,216,208,195,60,9,5,52,30,2,2,5,6,225,288,42,44,34:22,25:38
84,reg,2018101401,CIN,PIT,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101401/2018101401_gtd.json,21,28,0,1,19,26,275,481,213,369,62,112,6,9,30,69,0,0,6,4,270,172,41,42,25:04,34:56
85,reg,2018101402,CLE,LAC,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101402/2018101402_gtd.json,14,38,0,1,18,24,317,449,214,203,103,246,6,10,53,72,2,1,6,5,242,208,34,31,28:23,31:37
86,reg,2018101403,HOU,BUF,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101403/2018101403_gtd.json,20,13,1,0,15,12,216,229,142,129,74,100,6,12,50,104,3,3,5,6,203,243,39,34,27:00,33:00
87,reg,2018101404,MIA,CHI,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101404/2018101404_gtd.json,31,28,1,0,23,23,541,467,380,303,161,164,7,6,67,58,3,3,4,2,162,79,34,40,36:35,33:25
88,reg,2018101409,DEN,LA,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101409/2018101409_gtd.json,20,23,0,1,23,24,357,444,297,174,60,270,6,10,61,81,1,1,4,3,169,120,35,40,24:50,35:10
89,reg,2018101411,TEN,BAL,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101411/2018101411_gtd.json,0,21,0,1,7,23,106,361,51,238,55,123,4,10,35,70,0,1,9,4,375,175,36,44,22:26,37:34
90,reg,2018101410,DAL,JAX,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101410/2018101410_gtd.json,40,7,1,0,23,10,378,204,172,139,206,65,3,4,25,30,0,2,3,6,123,248,42,37,38:50,21:10
91,reg,2018101412,NE,KC,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101412/2018101412_gtd.json,43,40,1,0,31,18,500,446,327,352,173,94,0,5,0,58,1,2,0,1,0,51,0,51,36:09,23:51
92,reg,2018101500,GB,SF,6,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101500/2018101500_gtd.json,33,30,1,0,26,18,521,401,405,227,116,174,6,2,54,10,0,3,4,3,155,126,34,40,31:08,28:52
93,reg,2018101800,ARI,DEN,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018101800/2018101800_gtd.json,10,45,0,1,14,15,223,309,154,178,69,131,7,5,45,50,5,1,6,6,304,261,47,41,29:11,30:49
94,reg,2018102100,LAC,TEN,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102100/2018102100_gtd.json,20,19,1,0,14,23,344,390,297,226,47,164,4,4,31,32,0,1,3,2,115,103,38,45,24:37,35:23
95,reg,2018102104,JAX,HOU,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102104/2018102104_gtd.json,7,20,0,1,15,15,259,272,189,131,70,141,2,6,15,35,3,0,6,6,274,277,39,39,30:25,29:35
96,reg,2018102108,PHI,CAR,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102108/2018102108_gtd.json,17,21,0,1,21,19,342,371,284,250,58,121,4,5,35,78,1,0,3,5,135,209,41,35,35:17,24:43
97,reg,2018102107,NYJ,MIN,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102107/2018102107_gtd.json,17,37,0,1,16,15,263,316,192,228,71,88,8,6,71,55,4,0,8,8,377,382,40,47,27:49,32:11
98,reg,2018102102,CHI,NE,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102102/2018102102_gtd.json,31,38,0,1,29,21,453,381,319,273,134,108,5,7,40,64,2,3,5,4,173,171,28,34,30:09,29:51
99,reg,2018102103,IND,BUF,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102103/2018102103_gtd.json,37,5,1,0,22,15,376,303,156,168,220,135,4,7,35,59,0,5,4,4,188,185,47,46,33:19,26:41
100,reg,2018102109,TB,CLE,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102109/2018102109_gtd.json,26,23,1,0,34,17,456,305,342,186,114,119,8,14,65,114,4,1,4,9,187,465,30,45,37:43,30:27
101,reg,2018102106,MIA,DET,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102106/2018102106_gtd.json,21,32,0,1,19,24,322,457,215,209,107,248,4,6,50,43,0,0,4,1,182,61,42,42,26:21,33:39
102,reg,2018102101,BAL,NO,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102101/2018102101_gtd.json,23,24,0,1,25,26,351,339,274,205,77,134,5,6,54,52,0,1,3,2,137,88,42,40,26:29,33:31
103,reg,2018102110,WAS,DAL,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102110/2018102110_gtd.json,20,17,1,0,15,17,305,323,175,250,130,73,5,8,35,65,0,2,6,5,227,208,36,37,30:55,29:05
104,reg,2018102111,SF,LA,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102111/2018102111_gtd.json,10,39,0,1,16,20,228,339,121,193,107,146,2,1,10,10,4,0,5,4,160,122,21,29,27:09,32:51
105,reg,2018102105,KC,CIN,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102105/2018102105_gtd.json,45,10,1,0,33,15,551,239,353,174,198,65,8,8,49,58,1,1,0,5,0,258,0,43,33:43,26:17
106,reg,2018102200,ATL,NYG,7,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102200/2018102200_gtd.json,23,20,1,0,22,21,423,433,356,372,67,61,5,4,29,58,1,0,3,4,133,163,35,41,32:17,27:43
107,reg,2018102500,HOU,MIA,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102500/2018102500_gtd.json,42,23,1,0,17,18,427,370,239,254,188,116,8,5,57,63,0,1,5,4,211,188,32,44,28:51,31:09
108,reg,2018102800,JAX,PHI,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102800/2018102800_gtd.json,18,24,0,1,16,22,335,395,265,262,70,133,5,4,45,36,1,2,2,3,96,155,48,41,27:22,32:38
109,reg,2018102805,KC,DEN,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102805/2018102805_gtd.json,30,23,1,0,20,22,340,411,291,222,49,189,7,10,50,83,1,2,5,4,196,175,33,40,27:19,32:41
110,reg,2018102807,PIT,CLE,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102807/2018102807_gtd.json,33,18,1,0,25,17,421,237,253,163,168,74,8,7,60,52,2,1,4,5,176,235,38,38,32:12,27:48
111,reg,2018102806,NYG,WAS,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102806/2018102806_gtd.json,13,20,0,1,18,20,303,360,266,178,37,182,11,8,102,90,2,1,5,5,220,246,44,46,26:22,33:38
112,reg,2018102804,DET,SEA,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102804/2018102804_gtd.json,14,28,0,1,21,20,331,413,297,237,34,176,4,7,32,111,3,0,4,4,181,198,38,48,25:05,34:55
113,reg,2018102803,CIN,TB,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102803/2018102803_gtd.json,37,34,1,0,21,29,402,576,264,450,138,126,4,11,46,75,0,4,6,3,263,149,43,40,24:01,35:59
114,reg,2018102802,CHI,NYJ,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102802/2018102802_gtd.json,24,10,1,0,22,12,395,207,216,150,179,57,2,8,25,45,0,0,5,8,225,337,35,38,32:44,27:16
115,reg,2018102801,CAR,BAL,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102801/2018102801_gtd.json,36,21,1,0,22,20,386,325,232,224,154,101,4,9,30,68,0,3,3,3,137,153,38,44,34:01,25:59
116,reg,2018102808,OAK,IND,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102808/2018102808_gtd.json,28,42,0,1,19,28,347,461,244,239,103,222,10,10,79,77,1,0,2,1,80,46,35,47,23:30,36:30
117,reg,2018102809,ARI,SF,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102809/2018102809_gtd.json,18,15,1,0,20,16,321,267,233,160,88,107,9,5,62,59,2,0,5,7,229,285,39,41,27:41,32:19
118,reg,2018102810,LA,GB,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102810/2018102810_gtd.json,29,27,1,0,23,16,416,359,281,253,135,106,2,2,15,10,0,1,7,5,316,214,43,38,34:10,25:50
119,reg,2018102811,MIN,NO,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102811/2018102811_gtd.json,20,30,0,1,27,17,423,270,338,164,85,106,6,7,54,64,2,1,2,2,81,86,33,41,31:23,28:37
120,reg,2018102900,BUF,NE,8,2018,POST,http://www.nfl.com/liveupdate/game-center/2018102900/2018102900_gtd.json,6,25,0,1,16,22,333,387,287,311,46,76,6,5,51,33,2,0,5,4,198,148,32,29,28:10,31:50
121,reg,2018110100,SF,OAK,9,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110100/2018110100_gtd.json,34,3,1,0,18,14,405,242,262,140,143,102,3,6,23,40,0,0,3,6,164,225,48,37,28:34,31:26
122,reg,2018110401,BUF,CHI,9,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110401/2018110401_gtd.json,9,41,0,1,22,11,264,190,166,126,98,64,10,14,163,129,4,1,5,5,188,200,28,37,34:03,25:57
123,reg,2018110402,CAR,TB,9,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110402/2018110402_gtd.json,42,28,1,0,22,23,407,301,228,219,179,82,9,8,84,49,0,2,4,5,200,231,46,44,31:00,29:00
124,reg,2018110403,CLE,KC,9,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110403/2018110403_gtd.json,21,37,0,1,26,27,388,499,286,360,102,139,4,11,20,86,1,1,2,2,39,63,13,31,30:51,29:09
125,reg,2018110404,MIA,NYJ,9,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110404/2018110404_gtd.json,13,6,1,0,7,15,168,282,104,202,64,80,5,5,55,45,0,4,9,6,402,277,43,40,28:26,31:34
126,reg,2018110400,BAL,PIT,9,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110400/2018110400_gtd.json,16,23,0,1,18,27,265,395,204,282,61,113,5,8,25,103,0,0,4,4,189,150,38,31,23:31,36:29
127,reg,2018110405,MIN,DET,9,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110405/2018110405_gtd.json,24,9,1,0,17,18,283,209,155,143,128,66,3,8,15,66,2,1,4,5,163,222,41,40,23:15,36:45
128,reg,2018110406,WAS,ATL,9,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110406/2018110406_gtd.json,14,38,0,1,20,25,366,491,287,337,79,154,10,7,147,50,1,1,5,2,245,103,48,52,27:04,32:56
129,reg,2018110407,DEN,HOU,9,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110407/2018110407_gtd.json,17,19,0,1,19,17,348,290,273,192,75,98,8,7,50,60,1,0,5,6,236,307,44,48,27:35,32:25
130,reg,2018110408,SEA,LAC,9,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110408/2018110408_gtd.json,17,25,0,1,25,18,356,375,202,215,154,160,10,12,83,105,1,0,6,6,317,258,50,42,35:41,24:19
131,reg,2018110409,NO,LA,9,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110409/2018110409_gtd.json,45,35,1,0,31,23,487,483,346,391,141,92,2,4,20,32,1,1,2,1,67,47,34,47,33:41,26:19
132,reg,2018110410,NE,GB,9,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110410/2018110410_gtd.json,31,17,1,0,28,22,433,367,310,250,123,117,5,7,30,63,0,1,3,5,149,210,50,42,27:26,32:34
133,reg,2018110500,DAL,TEN,9,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110500/2018110500_gtd.json,14,28,0,1,18,24,297,340,225,215,72,125,6,3,52,20,2,2,3,1,134,45,41,38,25:34,34:26
134,reg,2018110800,PIT,CAR,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018110800/2018110800_gtd.json,52,21,1,0,25,18,457,242,319,147,138,95,1,5,24,42,0,2,2,5,80,205,40,39,30:35,29:25
135,reg,2018111101,CIN,NO,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111101/2018111101_gtd.json,14,51,0,1,13,33,284,509,174,265,110,244,4,1,26,5,2,0,4,0,157,0,39,0,20:14,39:46
136,reg,2018111102,CLE,ATL,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111102/2018111102_gtd.json,28,16,1,0,19,25,427,382,216,311,211,71,7,1,38,5,1,2,4,3,187,118,46,37,28:37,31:23
137,reg,2018111100,CHI,DET,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111100/2018111100_gtd.json,34,22,1,0,20,24,402,305,348,229,54,76,6,6,46,41,0,3,3,4,144,156,38,35,28:00,32:00
138,reg,2018111105,KC,ARI,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111105/2018111105_gtd.json,26,14,1,0,20,21,330,260,212,166,118,94,8,3,63,30,0,2,5,5,233,247,41,45,28:13,31:47
139,reg,2018111108,TEN,NE,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111108/2018111108_gtd.json,34,10,1,0,23,16,385,284,235,244,150,40,4,4,35,31,0,0,5,6,241,298,42,39,32:57,27:03
140,reg,2018111107,TB,WAS,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111107/2018111107_gtd.json,3,16,0,1,29,15,501,286,398,170,103,116,5,8,50,52,4,0,1,5,44,247,24,48,31:12,28:48
141,reg,2018111106,NYJ,BUF,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111106/2018111106_gtd.json,10,41,0,1,12,23,199,451,116,239,83,212,1,4,10,30,2,0,7,4,312,174,36,35,20:38,39:22
142,reg,2018111104,IND,JAX,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111104/2018111104_gtd.json,29,26,1,0,17,24,366,415,285,324,81,91,7,8,45,61,1,1,3,3,138,138,46,44,24:50,35:10
143,reg,2018111109,OAK,LAC,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111109/2018111109_gtd.json,6,20,0,1,16,16,317,335,203,222,114,113,6,6,55,70,1,1,3,4,162,171,49,41,31:10,28:50
144,reg,2018111110,LA,SEA,10,2018,POST,http://www.nfl.com/liveupdate/game-center/2018111110/2018111110_gtd.json,36,31,1,0,25,29,456,414,307,141,149,273,10,7,102,56,0,1,2,3,89,165,40,48,29:23,30:37
