,type,game_id,home_team,away_team,week,season,game_url,home_score,away_score,h_win,lastN_net_totfd,lastN_net_totyds,lastN_net_pyds,lastN_net_ryds,lastN_net_pen,lastN_net_penyds,lastN_net_trnover,lastN_net_pt,lastN_net_ptyds,lastN_net_ptavg,lastN_net_top
44,reg,2018092312,SEA,DAL,3,2018,http://www.nfl.com/liveupdate/game-center/2018092312/2018092312_gtd.json,24,13,1,6.5,27.5,58.5,-31.0,0.0,7.5,0.5,0.0,-52.0,-8.5,11.13333333333333
45,reg,2018092311,ARI,CHI,3,2018,http://www.nfl.com/liveupdate/game-center/2018092311/2018092311_gtd.json,14,16,0,1.0,4.0,14.0,-10.0,-4.5,-24.5,0.0,-1.5,-52.5,12.5,-5.03333333333333
46,reg,2018092313,DET,NE,3,2018,http://www.nfl.com/liveupdate/game-center/2018092313/2018092313_gtd.json,26,10,1,-5.5,-166.5,-159.0,-7.5,-5.0,-45.5,0.0,0.5,60.5,-12.0,-5.48333333333334
47,reg,2018092400,TB,PIT,3,2018,http://www.nfl.com/liveupdate/game-center/2018092400/2018092400_gtd.json,27,30,0,-6.0,44.5,65.0,-20.5,0.0,5.5,4.0,-2.5,-139.5,7.0,-9.783333333333324
48,reg,2018092700,LA,MIN,4,2018,http://www.nfl.com/liveupdate/game-center/2018092700/2018092700_gtd.json,38,31,1,15.5,294.5,219.5,75.0,2.5,38.5,-1.0,-3.5,-204.5,2.5,11.016666666666667
49,reg,2018093005,JAX,NYJ,4,2018,http://www.nfl.com/liveupdate/game-center/2018093005/2018093005_gtd.json,31,12,1,-1.5,8.5,-4.5,13.0,2.5,32.5,2.0,-0.5,-10.0,2.5,-4.466666666666665
50,reg,2018093006,NE,MIA,4,2018,http://www.nfl.com/liveupdate/game-center/2018093006/2018093006_gtd.json,38,7,1,15.5,169.5,43.0,126.5,0.0,1.0,1.0,-3.0,-190.5,-1.0,16.950000000000006
51,reg,2018093007,TEN,PHI,4,2018,http://www.nfl.com/liveupdate/game-center/2018093007/2018093007_gtd.json,26,23,1,-7.5,-174.5,-101.0,-73.5,2.0,2.5,-1.0,1.0,102.0,7.0,-6.966666666666664
52,reg,2018093004,IND,HOU,4,2018,http://www.nfl.com/liveupdate/game-center/2018093004/2018093004_gtd.json,34,37,0,10.5,164.5,90.5,74.0,-0.5,42.5,0.0,-1.0,-100.5,-15.5,18.66666666666666
53,reg,2018093003,GB,BUF,4,2018,http://www.nfl.com/liveupdate/game-center/2018093003/2018093003_gtd.json,22,0,1,0.0,-13.5,-131.0,117.5,0.0,-13.0,-3.0,0.5,34.0,6.0,10.999999999999993
54,reg,2018093002,DAL,DET,4,2018,http://www.nfl.com/liveupdate/game-center/2018093002/2018093002_gtd.json,26,24,1,-5.5,-44.5,11.5,-56.0,3.0,11.0,-1.5,2.0,67.0,-6.5,-8.283333333333339
55,reg,2018093001,CHI,TB,4,2018,http://www.nfl.com/liveupdate/game-center/2018093001/2018093001_gtd.json,48,10,1,-2.5,-83.0,-86.0,3.0,3.5,51.0,-0.5,0.0,28.5,3.5,4.049999999999995
56,reg,2018093000,ATL,CIN,4,2018,http://www.nfl.com/liveupdate/game-center/2018093000/2018093000_gtd.json,36,37,0,-3.0,-26.5,99.5,-126.0,-6.0,-55.5,3.5,-1.0,-51.5,-9.0,-10.258333333333333
57,reg,2018093008,ARI,SEA,4,2018,http://www.nfl.com/liveupdate/game-center/2018093008/2018093008_gtd.json,17,20,0,3.5,106.5,102.5,4.0,-5.0,-15.0,2.5,-3.0,-128.0,2.0,-9.350000000000001
58,reg,2018093009,OAK,CLE,4,2018,http://www.nfl.com/liveupdate/game-center/2018093009/2018093009_gtd.json,45,42,1,-10.5,-26.0,-32.5,6.5,2.0,22.5,0.5,0.5,97.5,7.0,-15.000000000000002
59,reg,2018093011,NYG,NO,4,2018,http://www.nfl.com/liveupdate/game-center/2018093011/2018093011_gtd.json,18,33,0,2.5,135.0,48.0,87.0,6.5,54.5,0.0,-3.0,-102.5,10.0,-6.174999999999997
60,reg,2018093010,LAC,SF,4,2018,http://www.nfl.com/liveupdate/game-center/2018093010/2018093010_gtd.json,29,27,1,5.0,106.0,99.0,7.0,5.5,69.0,1.5,0.0,-9.0,-0.5,1.6499999999999986
61,reg,2018093012,PIT,BAL,4,2018,http://www.nfl.com/liveupdate/game-center/2018093012/2018093012_gtd.json,14,26,0,8.5,35.5,89.5,-54.0,0.0,-17.0,3.0,0.0,21.0,-4.0,-0.23333333333333073
62,reg,2018100100,DEN,KC,4,2018,http://www.nfl.com/liveupdate/game-center/2018100100/2018100100_gtd.json,23,27,0,-6.5,28.5,-85.5,114.0,2.0,11.0,0.5,-1.5,-70.0,-0.5,-4.899999999999999
63,reg,2018100400,NE,IND,5,2018,http://www.nfl.com/liveupdate/game-center/2018100400/2018100400_gtd.json,38,24,1,9.0,150.0,58.5,91.5,-1.0,-32.0,-1.5,-3.0,-129.5,0.5,10.48333333333334
64,reg,2018100700,BUF,TEN,5,2018,http://www.nfl.com/liveupdate/game-center/2018100700/2018100700_gtd.json,13,12,1,11.0,157.0,117.5,39.5,-2.0,8.5,0.5,-2.0,-58.0,2.5,1.1083333333333343
65,reg,2018100707,PIT,ATL,5,2018,http://www.nfl.com/liveupdate/game-center/2018100707/2018100707_gtd.json,41,17,1,4.5,-43.0,-48.0,5.0,-2.0,-29.5,2.5,-1.0,-47.5,-3.5,-0.5583333333333353
66,reg,2018100706,NYJ,DEN,5,2018,http://www.nfl.com/liveupdate/game-center/2018100706/2018100706_gtd.json,34,16,1,9.0,196.0,124.0,72.0,7.5,84.0,0.0,0.5,-48.0,0.5,13.250000000000004
67,reg,2018100705,KC,JAX,5,2018,http://www.nfl.com/liveupdate/game-center/2018100705/2018100705_gtd.json,30,14,1,-3.0,-203.5,-147.0,-56.5,-11.0,-129.0,-1.5,0.0,30.5,4.0,-9.816666666666665
68,reg,2018100704,DET,GB,5,2018,http://www.nfl.com/liveupdate/game-center/2018100704/2018100704_gtd.json,31,23,1,4.5,-43.5,-47.5,4.0,-1.0,1.5,0.5,-0.5,-23.0,7.5,5.633333333333331
69,reg,2018100703,CLE,BAL,5,2018,http://www.nfl.com/liveupdate/game-center/2018100703/2018100703_gtd.json,12,9,1,10.0,125.5,87.0,38.5,2.5,37.0,-2.5,0.5,-47.5,0.0,8.416666666666673
70,reg,2018100701,CAR,NYG,5,2018,http://www.nfl.com/liveupdate/game-center/2018100701/2018100701_gtd.json,33,31,1,-1.5,13.0,-173.5,186.5,-5.5,-44.0,-4.0,0.0,-22.5,-9.5,10.116666666666667
71,reg,2018100702,CIN,MIA,5,2018,http://www.nfl.com/liveupdate/game-center/2018100702/2018100702_gtd.json,27,17,1,-5.0,-73.5,-126.5,53.0,3.0,8.5,-1.5,1.0,43.0,7.5,5.433333333333337
72,reg,2018100708,LAC,OAK,5,2018,http://www.nfl.com/liveupdate/game-center/2018100708/2018100708_gtd.json,26,10,1,11.0,76.0,-32.5,108.5,2.0,4.0,1.5,-2.5,-100.5,8.0,12.48333333333333
73,reg,2018100710,SF,ARI,5,2018,http://www.nfl.com/liveupdate/game-center/2018100710/2018100710_gtd.json,18,28,0,6.5,72.5,24.0,48.5,-1.5,-29.0,-2.0,-2.5,-115.0,11.0,10.56666666666667
74,reg,2018100709,PHI,MIN,5,2018,http://www.nfl.com/liveupdate/game-center/2018100709/2018100709_gtd.json,21,23,0,2.0,12.5,-40.0,52.5,1.5,15.5,0.0,0.0,-30.0,-1.5,18.724999999999998
75,reg,2018100711,SEA,LA,5,2018,http://www.nfl.com/liveupdate/game-center/2018100711/2018100711_gtd.json,31,33,0,-8.5,-175.5,-71.5,-104.0,0.0,-10.5,-0.5,4.0,157.0,-6.5,-1.0666666666666735
76,reg,2018100712,HOU,DAL,5,2018,http://www.nfl.com/liveupdate/game-center/2018100712/2018100712_gtd.json,19,16,1,-5.5,18.0,101.5,-83.5,3.5,43.5,3.0,-1.0,-23.5,7.5,-13.38333333333333
77,reg,2018100800,NO,WAS,5,2018,http://www.nfl.com/liveupdate/game-center/2018100800/2018100800_gtd.json,43,19,1,-7.5,-158.0,-44.5,-113.5,-0.5,-32.5,1.5,2.0,86.5,-5.0,-7.6249999999999964
78,reg,2018101100,NYG,PHI,6,2018,http://www.nfl.com/liveupdate/game-center/2018101100/2018101100_gtd.json,13,34,0,0.5,-63.0,-66.0,3.0,-1.5,-3.0,0.0,1.0,54.0,-5.5,6.691666666666666
79,reg,2018101400,ATL,TB,6,2018,http://www.nfl.com/liveupdate/game-center/2018101400/2018101400_gtd.json,34,29,1,-11.5,-34.5,-33.5,-1.0,7.5,79.5,-0.5,1.5,128.0,20.0,0.75
80,reg,2018101408,WAS,CAR,6,2018,http://www.nfl.com/liveupdate/game-center/2018101408/2018101408_gtd.json,23,17,1,4.5,155.5,209.0,-53.5,-1.0,8.5,2.0,-2.5,-97.0,-16.0,-7.000000000000007
81,reg,2018101407,OAK,SEA,6,2018,http://www.nfl.com/liveupdate/game-center/2018101407/2018101407_gtd.json,3,27,0,11.0,182.0,175.5,6.5,1.5,25.5,-1.5,-3.0,-157.0,9.5,8.666666666666671
82,reg,2018101406,NYJ,IND,6,2018,http://www.nfl.com/liveupdate/game-center/2018101406/2018101406_gtd.json,42,34,1,3.5,195.0,1.0,194.0,-1.0,-6.0,2.0,-4.5,-209.5,3.0,13.983333333333333
83,reg,2018101405,MIN,ARI,6,2018,http://www.nfl.com/liveupdate/game-center/2018101405/2018101405_gtd.json,27,17,1,-10.0,-30.0,-49.0,19.0,0.5,4.5,-3.0,1.5,49.0,-0.5,-13.449999999999996
84,reg,2018101401,CIN,PIT,6,2018,http://www.nfl.com/liveupdate/game-center/2018101401/2018101401_gtd.json,21,28,0,2.5,116.5,128.5,-12.0,1.5,14.5,-2.0,-1.0,-41.5,-12.0,5.866666666666669
85,reg,2018101402,CLE,LAC,6,2018,http://www.nfl.com/liveupdate/game-center/2018101402/2018101402_gtd.json,14,38,0,-1.5,-21.5,59.0,-80.5,0.5,-6.0,0.0,1.0,66.0,-3.5,-3.083333333333332
86,reg,2018101403,HOU,BUF,6,2018,http://www.nfl.com/liveupdate/game-center/2018101403/2018101403_gtd.json,20,13,1,-2.5,-49.0,58.5,-107.5,-1.5,-23.0,2.0,0.0,30.5,15.0,-10.950000000000008
87,reg,2018101404,MIA,CHI,6,2018,http://www.nfl.com/liveupdate/game-center/2018101404/2018101404_gtd.json,31,28,1,5.5,117.5,75.5,42.0,0.5,-3.5,-0.5,-2.0,-88.0,-12.5,15.199999999999998
88,reg,2018101409,DEN,LA,6,2018,http://www.nfl.com/liveupdate/game-center/2018101409/2018101409_gtd.json,20,23,0,0.5,0.0,-83.5,83.5,-3.5,-32.5,2.5,-3.5,-126.0,10.0,-4.400000000000004
89,reg,2018101411,TEN,BAL,6,2018,http://www.nfl.com/liveupdate/game-center/2018101411/2018101411_gtd.json,0,21,0,7.5,64.0,25.0,39.0,-4.5,-36.0,-1.0,-0.5,-51.0,-12.5,8.125000000000005
90,reg,2018101410,DAL,JAX,6,2018,http://www.nfl.com/liveupdate/game-center/2018101410/2018101410_gtd.json,40,7,1,4.5,-22.5,-2.5,-20.0,-8.5,-95.5,0.0,0.0,-0.5,-7.0,-7.666666666666671
91,reg,2018101412,NE,KC,6,2018,http://www.nfl.com/liveupdate/game-center/2018101412/2018101412_gtd.json,43,40,1,9.5,207.5,162.5,45.0,0.0,-4.5,0.5,-1.0,-62.5,-12.5,6.250000000000002
92,reg,2018101500,GB,SF,6,2018,http://www.nfl.com/liveupdate/game-center/2018101500/2018101500_gtd.json,33,30,1,-11.5,-105.0,-74.0,-31.0,-3.5,-20.0,-4.0,3.0,126.0,15.5,-11.349999999999994
93,reg,2018101800,ARI,DEN,7,2018,http://www.nfl.com/liveupdate/game-center/2018101800/2018101800_gtd.json,10,45,0,18.0,190.5,88.0,102.5,7.0,36.5,2.0,-0.5,-28.5,-1.5,20.833333333333336
94,reg,2018102100,LAC,TEN,7,2018,http://www.nfl.com/liveupdate/game-center/2018102100/2018102100_gtd.json,20,19,1,6.0,122.0,162.5,-40.5,2.5,26.5,1.0,-3.5,-151.5,16.0,6.799999999999997
95,reg,2018102104,JAX,HOU,7,2018,http://www.nfl.com/liveupdate/game-center/2018102104/2018102104_gtd.json,7,20,0,-2.0,-30.5,-131.5,101.0,6.5,78.0,-2.5,-0.5,-8.5,7.5,12.000000000000002
96,reg,2018102108,PHI,CAR,7,2018,http://www.nfl.com/liveupdate/game-center/2018102108/2018102108_gtd.json,17,21,0,-1.5,77.5,115.5,-38.0,6.0,58.5,3.0,0.0,18.5,-3.5,-16.133333333333333
97,reg,2018102107,NYJ,MIN,7,2018,http://www.nfl.com/liveupdate/game-center/2018102107/2018102107_gtd.json,17,37,0,-10.0,-55.0,-91.0,36.0,-5.5,-40.0,-1.0,-3.5,-145.5,2.5,4.349999999999995
98,reg,2018102102,CHI,NE,7,2018,http://www.nfl.com/liveupdate/game-center/2018102102/2018102102_gtd.json,31,38,0,-0.5,96.5,104.5,-8.0,-2.0,-4.5,-0.5,-0.5,-17.5,27.0,-4.033333333333329
99,reg,2018102103,IND,BUF,7,2018,http://www.nfl.com/liveupdate/game-center/2018102103/2018102103_gtd.json,37,5,1,-6.0,-22.0,-9.5,-12.5,4.5,31.0,-0.5,-0.5,-14.0,6.0,3.7833333333333306
100,reg,2018102109,TB,CLE,7,2018,http://www.nfl.com/liveupdate/game-center/2018102109/2018102109_gtd.json,26,23,1,9.5,102.5,15.0,87.5,-4.0,-28.5,-2.5,-1.5,-69.5,5.0,0.08333333333333925
101,reg,2018102106,MIA,DET,7,2018,http://www.nfl.com/liveupdate/game-center/2018102106/2018102106_gtd.json,21,32,0,2.0,167.0,222.5,-55.5,4.0,25.0,0.5,-1.0,-44.0,-34.0,5.416666666666668
102,reg,2018102101,BAL,NO,7,2018,http://www.nfl.com/liveupdate/game-center/2018102101/2018102101_gtd.json,23,24,0,-13.5,-161.5,-148.5,-13.0,0.5,-16.5,-1.5,3.5,143.5,18.0,-8.566666666666672
103,reg,2018102110,WAS,DAL,7,2018,http://www.nfl.com/liveupdate/game-center/2018102110/2018102110_gtd.json,20,17,1,-9.5,-121.0,-110.5,-10.5,-1.0,23.5,-1.0,1.5,53.0,-20.0,-2.7000000000000046
104,reg,2018102111,SF,LA,7,2018,http://www.nfl.com/liveupdate/game-center/2018102111/2018102111_gtd.json,10,39,0,21.0,264.5,160.5,104.0,6.0,39.0,2.0,-3.5,-130.0,6.5,15.999999999999996
105,reg,2018102105,KC,CIN,7,2018,http://www.nfl.com/liveupdate/game-center/2018102105/2018102105_gtd.json,45,10,1,8.5,73.5,-16.0,89.5,3.5,39.5,-1.0,-1.5,-52.5,-7.0,13.21666666666667
106,reg,2018102200,ATL,NYG,7,2018,http://www.nfl.com/liveupdate/game-center/2018102200/2018102200_gtd.json,23,20,1,-0.5,12.0,56.5,-44.5,2.0,-1.5,-1.0,0.0,29.0,21.5,-2.166666666666673
107,reg,2018102500,HOU,MIA,8,2018,http://www.nfl.com/liveupdate/game-center/2018102500/2018102500_gtd.json,42,23,1,4.0,17.5,-6.0,23.5,-4.5,-45.0,1.5,-3.0,-123.5,5.5,-0.5166666666666653
108,reg,2018102800,JAX,PHI,8,2018,http://www.nfl.com/liveupdate/game-center/2018102800/2018102800_gtd.json,18,24,0,8.5,84.0,37.0,47.0,-2.5,-9.0,-0.5,-0.5,-33.5,3.0,6.466666666666672
109,reg,2018102805,KC,DEN,8,2018,http://www.nfl.com/liveupdate/game-center/2018102805/2018102805_gtd.json,30,23,1,16.5,269.5,27.5,242.0,-1.5,-21.0,-2.5,-3.5,-200.5,-47.5,15.850000000000003
110,reg,2018102807,PIT,CLE,8,2018,http://www.nfl.com/liveupdate/game-center/2018102807/2018102807_gtd.json,33,18,1,-9.0,-84.0,-167.5,83.5,3.5,6.0,-2.0,2.5,184.0,17.5,-7.816666666666666
111,reg,2018102806,NYG,WAS,8,2018,http://www.nfl.com/liveupdate/game-center/2018102806/2018102806_gtd.json,13,20,0,0.5,46.0,77.5,-31.5,4.0,24.5,3.5,-1.5,-33.5,-9.5,-6.533333333333336
112,reg,2018102804,DET,SEA,8,2018,http://www.nfl.com/liveupdate/game-center/2018102804/2018102804_gtd.json,14,28,0,-1.5,-56.5,-4.5,-52.0,-1.5,-6.5,-1.0,2.0,121.5,35.5,-6.049999999999999
113,reg,2018102803,CIN,TB,8,2018,http://www.nfl.com/liveupdate/game-center/2018102803/2018102803_gtd.json,37,34,1,-1.0,24.0,-45.5,69.5,1.0,-4.5,-0.5,0.0,9.5,-18.0,-6.4999999999999964
114,reg,2018102802,CHI,NYJ,8,2018,http://www.nfl.com/liveupdate/game-center/2018102802/2018102802_gtd.json,24,10,1,6.5,126.5,96.5,30.0,-1.0,-7.0,-1.5,2.0,70.0,-2.0,-3.1166666666666663
115,reg,2018102801,CAR,BAL,8,2018,http://www.nfl.com/liveupdate/game-center/2018102801/2018102801_gtd.json,36,21,1,7.5,76.0,19.5,56.5,1.5,-11.0,0.0,-3.5,-146.0,9.5,21.766666666666666
